EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
 2019-04-02T03:00:00.000Z,-6.6,115.1,-3.6,1,1.7,4.3,370,0.9,1.2,3.2,52521
 2019-04-02T04:00:00.000Z,-6.6,115.1,-4.1,-0.4,1.5,4.5,368,0.3,-0.4,3,45119
 2019-04-02T05:00:00.000Z,-6.6,115.1,-3.7,1.4,0.8,4.5,368,-0.4,1.3,2.5,39070
 2019-04-02T06:00:00.000Z,-6.6,115.2,-3.1,3.1,0.8,4.5,366,-0.1,4.7,1.7,34257
 2019-04-02T07:00:00.000Z,-6.6,115.2,-4.3,1,1.5,4.7,372,-0.4,0.8,1.9,65274
 2019-04-02T08:00:00.000Z,-6.6,115.3,-4.2,0.7,1.5,4.6,368,-0.4,0,1.8,56123
 2019-04-02T09:00:00.000Z,-6.6,115.3,-4.4,1,1,4.7,365,-1.3,0.4,1.7,47142
 2019-04-02T10:00:00.000Z,-6.6,115.4,-4.3,1.3,0.7,4.6,358,-1.6,1.1,1.6,49679
 2019-04-02T11:00:00.000Z,-6.6,115.4,-4.4,1,-1.1,4.7,363,-4.9,0.1,1.6,37124
 2019-04-02T12:00:00.000Z,-6.6,115.4,-4.5,1.1,0.5,4.7,358,-0.6,-0.2,1.6,36616
 2019-04-02T13:00:00.000Z,-6.6,115.5,-3.4,3,-0.8,4.8,365,-3.2,3.5,1.8,48263
 2019-04-02T14:00:00.000Z,-6.5,115.5,-2.8,3.8,-0.9,4.9,362,-5.3,7.3,1,35888
 2019-04-02T15:00:00.000Z,-6.5,115.6,-1.7,4.3,1.2,4.9,374,-0.7,6.9,1.6,43759
 2019-04-02T16:00:00.000Z,-6.5,115.6,-2.4,4.2,0,4.9,357,-2.8,7.8,1.8,29001
 2019-04-02T17:00:00.000Z,-6.5,115.6,-1.9,4.6,0.3,5,369,-2.5,5.6,4,31602
 2019-04-02T18:00:00.000Z,-6.5,115.7,-0.8,4.3,0.6,5,373,-2.1,5.2,5,21610
 2019-04-02T19:00:00.000Z,-6.5,115.7,0.8,4.4,-2.7,5.8,379,-2.8,3.7,6.7,30997
 2019-04-02T20:00:00.000Z,-6.5,115.8,-0.4,2.4,-2.4,5.8,376,-2.9,3.7,7.9,39874
 2019-04-02T21:00:00.000Z,-6.5,115.8,-2.4,0.6,5.2,6,386,-2.1,-0.4,7.1,66570
 2019-04-02T22:00:00.000Z,-6.5,115.9,-3.3,4.6,2.7,6.6,381,-2.1,1.1,6.8,67223
 2019-04-02T23:00:00.000Z,-6.5,115.9,-3.6,1.5,-0.9,6.3,380,-3,-1.4,6.9,85101
 2019-04-03T00:00:00.000Z,-6.5,115.9,-1.5,3.2,0.3,4.3,383,-2.4,-0.4,7.6,71908
 2019-04-03T01:00:00.000Z,-6.5,116,-1.4,1.5,-1.6,3.5,395,-1.9,-0.7,8.7,96021
 2019-04-03T02:00:00.000Z,-6.5,116,-2.5,3.9,-2.7,5.6,400,-2.1,2.2,7.9,57829
 2019-04-03T03:00:00.000Z,-6.5,116.1,-3.4,4.1,-0.9,5.7,398,-0.2,2.7,7.8,68083
 2019-04-03T04:00:00.000Z,-6.5,116.1,-2,4.7,-1.8,6.2,389,0.8,3.1,6.7,72092
 2019-04-03T05:00:00.000Z,-6.5,116.1,-3.4,3.7,0.9,7.2,381,2.2,5.1,4.7,51505
 2019-04-03T06:00:00.000Z,-6.5,116.2,-1.6,2.4,-2.6,4.5,402,1.8,0.7,7.3,105478
 2019-04-03T07:00:00.000Z,-6.5,116.2,0.8,-1.7,-2.4,3.4,403,0.6,-2.3,7,121310
 2019-04-03T08:00:00.000Z,-6.5,116.3,-1.6,2.5,-3.4,4.8,393,-1,-0.5,6.6,91505
 2019-04-03T09:00:00.000Z,-6.5,116.3,-0.3,3,-3.6,5.4,391,-2,-0.1,5.7,75100
 2019-04-03T10:00:00.000Z,-6.5,116.3,0.6,5.5,-4.5,7.2,386,-5.2,1.2,4.1,-1.00E+31
 2019-04-03T11:00:00.000Z,-6.5,116.4,-3.9,1,-3.6,6,358,-6.2,-1.1,5.6,63046
 2019-04-03T12:00:00.000Z,-6.5,116.4,0.2,5,-2.9,6.6,391,-3.2,2,5.9,52122
 2019-04-03T13:00:00.000Z,-6.5,116.5,0,4.8,-2,5.7,390,-1.7,2.5,6.4,73752
 2019-04-03T14:00:00.000Z,-6.5,116.5,-2.1,2.4,-0.2,4.2,374,2.6,0.8,5.8,89364
 2019-04-03T15:00:00.000Z,-6.5,116.6,-0.7,5.7,0.5,5.9,386,2.5,1.9,6.4,75053
 2019-04-03T16:00:00.000Z,-6.5,116.6,-3.8,3.1,1.9,6.6,358,5.5,0.3,4.8,52920
 2019-04-03T17:00:00.000Z,-6.5,116.6,-3.2,5.5,1.8,6.9,370,4.2,2.2,4.7,40730
 2019-04-03T18:00:00.000Z,-6.5,116.7,-3.7,5.1,2.2,6.8,374,4.4,-0.1,5.4,60266
 2019-04-03T19:00:00.000Z,-6.5,116.7,-2.6,3.3,3.3,6.1,389,4.8,-3.9,6.4,100261
 2019-04-03T20:00:00.000Z,-6.5,116.8,-0.1,5.4,-1.1,6.2,413,-1.1,-1,6.9,113007
 2019-04-03T21:00:00.000Z,-6.5,116.8,-2.1,2.3,-4.4,6.2,396,-2.9,-3.3,7.2,101391
 2019-04-03T22:00:00.000Z,-6.5,116.8,-4.7,-1.8,-0.1,6.3,386,1,-6.1,7.3,88029
 2019-04-03T23:00:00.000Z,-6.5,116.9,-0.9,2.8,3,6.1,434,0.4,-2.8,6.6,135784
 2019-04-04T00:00:00.000Z,-6.5,116.9,1.2,3.9,0.7,4.5,469,2.2,-1.2,3,110693
 2019-04-04T01:00:00.000Z,-6.5,117,-2.9,3.2,0,4.9,444,-0.7,1,1.9,50725
 2019-04-04T02:00:00.000Z,-6.5,117,-4.5,1.7,-0.6,5.3,424,-1.4,-1,2.4,50417
 2019-04-04T03:00:00.000Z,-6.5,117,-4,-1.7,-1.6,4.9,388,-3.7,-5,3,42572
 2019-04-04T04:00:00.000Z,-6.5,117.1,-3.8,-1,-2.4,4.7,374,-5.4,-3.4,3.7,40596
 2019-04-04T05:00:00.000Z,-6.5,117.1,-4.4,-0.9,-1.6,4.8,365,-4.3,-2.1,3.7,38972
 2019-04-04T06:00:00.000Z,-6.5,117.2,-3.1,2.1,0.2,4.6,379,-2,1.3,4.7,39333
 2019-04-04T07:00:00.000Z,-6.5,117.2,-3,3.2,0.5,4.7,386,-1.3,2.7,5.4,38134
 2019-04-04T08:00:00.000Z,-6.5,117.3,-3.1,3.6,0.7,5.4,399,-0.2,3.1,7.8,50747
 2019-04-04T09:00:00.000Z,-6.5,117.3,-1.9,6.3,-1.4,7.4,413,-1.2,4,8.9,47531
 2019-04-04T10:00:00.000Z,-6.4,117.3,0.4,7.6,-4.2,8.9,433,-2.9,4.6,7.3,45580
 2019-04-04T11:00:00.000Z,-6.4,117.4,-3.6,7.9,-0.8,9.4,410,-0.4,5.8,7.4,66456
 2019-04-04T12:00:00.000Z,-6.4,117.4,-5,3.6,2.5,8,403,2.9,2.5,6.8,73641
 2019-04-04T13:00:00.000Z,-6.4,117.5,-6.1,4,4.9,9.3,423,1.5,4.4,5.4,104416
 2019-04-04T14:00:00.000Z,-6.4,117.5,-4,4.5,3.4,7.8,482,-2.8,0.2,5.2,206818
 2019-04-04T15:00:00.000Z,-6.4,117.5,-1.8,3,-2.9,6.3,498,-5.4,-3.7,7,298062
 2019-04-04T16:00:00.000Z,-6.4,117.6,-3.3,3.5,-2.7,7.1,482,-3.4,-3.4,6.5,267356
 2019-04-04T17:00:00.000Z,-6.4,117.6,-2.8,4.6,1.6,7.5,484,-1.7,-2.4,6.4,212017
 2019-04-04T18:00:00.000Z,-6.4,117.7,-3.4,5.2,3.4,7.6,475,-1.2,-1.7,5.6,168391
 2019-04-04T19:00:00.000Z,-6.4,117.7,-5.7,1.3,1.1,6.1,473,-3.7,-3.8,4.2,123052
 2019-04-04T20:00:00.000Z,-6.4,117.7,-5,0.9,-0.6,5.4,475,-5.5,-3,2.6,101552
 2019-04-04T21:00:00.000Z,-6.4,117.8,-4.7,0.7,-1.2,5.1,481,-6.1,-1.9,2.8,117465
 2019-04-04T22:00:00.000Z,-6.4,117.8,-5.1,2.5,-0.2,6,471,-5.4,0.8,2.3,85278
 2019-04-04T23:00:00.000Z,-6.4,117.9,-5.7,-0.1,1.8,6.5,471,-3.9,-1.4,2.3,88411
 2019-04-05T00:00:00.000Z,-6.4,117.9,-5.8,0.5,2.1,6.5,473,-2,-2.2,2,100480
 2019-04-05T01:00:00.000Z,-6.4,118,-5.6,0.4,1.7,6.3,473,-3.4,-1.7,2.4,142130
 2019-04-05T02:00:00.000Z,-6.4,118,-2.3,4.2,-1.2,5.8,491,-6.5,0.4,3.7,198165
 2019-04-05T03:00:00.000Z,-6.4,118,-3.5,3.3,-0.3,6,491,-5.4,0.6,4.3,209616
 2019-04-05T04:00:00.000Z,-6.4,118.1,-3,5,0,6.3,459,-3.5,1.7,3.8,160889
 2019-04-05T05:00:00.000Z,-6.4,118.1,-3.8,4.3,0.2,6.3,441,-5.9,1.9,3.1,122501
 2019-04-05T06:00:00.000Z,-6.4,118.2,-1.6,1.2,-1.9,5.8,457,-5.1,-1,3.7,148211
 2019-04-05T07:00:00.000Z,-6.4,118.2,-1.7,2.8,0.5,5.9,484,-3.6,-2.1,4.1,187858
 2019-04-05T08:00:00.000Z,-6.4,118.2,-3.1,4.9,0.7,6,489,-4.5,1,3.3,159497
 2019-04-05T09:00:00.000Z,-6.4,118.3,-4,3.8,1.5,6,477,-1.9,-0.4,2.8,108435
 2019-04-05T10:00:00.000Z,-6.4,118.3,-3.1,3.3,-0.6,5.9,492,-3.2,-0.3,2.6,102175
 2019-04-05T11:00:00.000Z,-6.4,118.4,-3.2,4.8,2,6.1,494,-0.4,0.8,2.6,85448
 2019-04-05T12:00:00.000Z,-6.4,118.4,-2.2,4.7,0,5.5,503,-2.4,0.3,3.1,134374
 2019-04-05T13:00:00.000Z,-6.4,118.4,-1.7,5,-1.8,5.9,508,-3.2,0.5,2.9,126722
 2019-04-05T14:00:00.000Z,-6.4,118.5,-2,5,-0.5,6,514,-2.4,0.7,2.9,136059
 2019-04-05T15:00:00.000Z,-6.4,118.5,-3.8,3.1,0.7,5.4,485,-0.2,-0.8,2.3,113977
 2019-04-05T16:00:00.000Z,-6.4,118.6,-3.7,3.4,0.4,5.7,492,0.6,1.1,2.2,117472
 2019-04-05T17:00:00.000Z,-6.4,118.6,-3.4,3.2,0.8,5.4,487,0.1,1.1,2.3,140248
 2019-04-05T18:00:00.000Z,-6.4,118.7,-2.2,3.6,-0.6,5.3,506,-1.2,0.8,2.5,118429
 2019-04-05T19:00:00.000Z,-6.4,118.7,-1.7,3.5,-0.5,4.3,519,-1.2,0.2,3.6,147573
 2019-04-05T20:00:00.000Z,-6.4,118.7,-3.1,2.3,-1,4.4,510,-1.5,-1.2,3.2,145492
 2019-04-05T21:00:00.000Z,-6.4,118.8,-3.3,0.9,1,4.2,498,0.6,-2,2.7,110606
 2019-04-05T22:00:00.000Z,-6.4,118.8,-1.9,-1.9,0.1,3.8,523,-0.9,-4,4.1,142846
 2019-04-05T23:00:00.000Z,-6.4,118.9,-1.5,1.1,-0.9,3.5,521,-1.3,-2.4,3.9,152914
 2019-04-06T00:00:00.000Z,-6.4,118.9,-1.4,-3.1,0,3.6,521,-0.2,-4.1,3.8,144679
 2019-04-06T01:00:00.000Z,-6.4,118.9,-1.2,1,0.3,3.3,517,0,-2,3.5,147333
 2019-04-06T02:00:00.000Z,-6.3,119,1.2,2,-0.8,3.5,527,-0.5,-1.6,3.3,137287
 2019-04-06T03:00:00.000Z,-6.3,119,1.7,0.8,-0.2,3.2,526,-0.6,-2.7,2.9,130007
 2019-04-06T04:00:00.000Z,-6.3,119.1,1,0.9,-1,3,516,-1.4,-2.2,2.8,122920
 2019-04-06T05:00:00.000Z,-6.3,119.1,1,2,1.2,3,517,0.3,-1,2.2,93940
 2019-04-06T06:00:00.000Z,-6.3,119.1,-1.4,1.7,0.1,2.7,482,-2.1,-0.5,2.2,99187
 2019-04-06T07:00:00.000Z,-6.3,119.2,-2.3,0.3,0.9,2.9,469,-0.3,-2,1.8,77453
 2019-04-06T08:00:00.000Z,-6.3,119.2,-2,0.8,1,3,474,0.3,-0.7,2.1,75853
 2019-04-06T09:00:00.000Z,-6.3,119.3,0.7,2.5,-1.5,3.3,499,-2.7,0.7,2.2,83510
 2019-04-06T10:00:00.000Z,-6.3,119.3,-1.1,2.1,-0.8,3.1,476,-1.5,0.5,2,93610
 2019-04-06T11:00:00.000Z,-6.3,119.4,-1.7,1,-0.6,3,463,-1.3,-0.8,1.9,92747
 2019-04-06T12:00:00.000Z,-6.3,119.4,-2.2,0.2,0.5,3.3,462,0.7,-1,1.6,77150
 2019-04-06T13:00:00.000Z,-6.3,119.4,-2.7,-1.3,0.4,3.2,456,0.7,-4,1.5,79018
 2019-04-06T14:00:00.000Z,-6.3,119.5,-2.8,-0.5,0.5,3.1,446,0.8,-3.1,1.5,78552
 2019-04-06T15:00:00.000Z,-6.3,119.5,-1.9,1.4,0.4,2.7,455,1.2,-0.4,1.6,82252
 2019-04-06T16:00:00.000Z,-6.3,119.6,-2.1,1.5,0.4,2.8,445,1.2,0.1,1.5,77536
 2019-04-06T17:00:00.000Z,-6.3,119.6,-1.8,1.8,-0.7,2.9,442,-0.8,1.7,1.2,52227
 2019-04-06T18:00:00.000Z,-6.3,119.6,-1.4,1.7,-1.3,2.9,444,-0.8,1.3,1.4,50175
 2019-04-06T19:00:00.000Z,-6.3,119.7,-1,2.2,-1.2,2.9,444,0.1,2.3,1.6,55304
 2019-04-06T20:00:00.000Z,-6.3,119.7,-1.1,2,-0.9,2.8,442,0.5,2.7,1.6,52003
 2019-04-06T21:00:00.000Z,-6.3,119.8,-2.2,-1.2,-1.5,3,415,-1.6,-2.6,1.2,34491
 2019-04-06T22:00:00.000Z,-6.3,119.8,-2.5,-1.1,-1.5,3.2,422,-1.1,-1.9,1.7,41861
 2019-04-06T23:00:00.000Z,-6.3,119.8,-2.9,-1.2,-1.2,3.5,418,-0.9,-1.5,2.1,34405
 2019-04-07T00:00:00.000Z,-6.3,119.9,-3.7,-0.7,0.1,3.8,414,0.2,-1,1.8,24437
 2019-04-07T01:00:00.000Z,-6.3,119.9,-2.9,0.8,1,3.6,415,0.5,1,1.7,29564
 2019-04-07T02:00:00.000Z,-6.3,120,-3.3,1.1,1.2,3.7,406,0.6,1.7,1.7,26849
 2019-04-07T03:00:00.000Z,-6.3,120,-1.1,2.1,-0.5,3.3,423,-1.4,1.9,1.8,56475
 2019-04-07T04:00:00.000Z,-6.3,120.1,0.5,2.6,-0.9,3.3,434,-1.2,1,1.8,77542
 2019-04-07T05:00:00.000Z,-6.3,120.1,0.5,3,-0.8,3.3,434,-0.7,1,2.2,80148
 2019-04-07T06:00:00.000Z,-6.3,120.1,-0.6,2.6,0.4,3.3,428,-0.1,0.7,2.3,83973
 2019-04-07T07:00:00.000Z,-6.3,120.2,-1.7,2.2,1.3,3.2,411,1.4,1.2,1.9,64508
 2019-04-07T08:00:00.000Z,-6.3,120.2,-1.9,2.3,0.5,3.1,410,0.6,0.9,2.1,65747
 2019-04-07T09:00:00.000Z,-6.3,120.3,-1.5,2.3,-0.6,2.9,405,-0.3,1.5,1.9,59891
 2019-04-07T10:00:00.000Z,-6.3,120.3,0.2,1.8,-0.9,3,407,-1.1,2.4,1.8,41432
 2019-04-07T11:00:00.000Z,-6.3,120.3,0.5,1.6,-1.4,3.3,408,-1.6,2.4,2,36353
 2019-04-07T12:00:00.000Z,-6.3,120.4,0.5,2.9,-1.5,3.4,399,-1.2,3.9,2.3,26423
 2019-04-07T13:00:00.000Z,-6.3,120.4,-0.6,3.1,-0.6,3.4,390,-0.9,4.4,2.3,26162
 2019-04-07T14:00:00.000Z,-6.3,120.5,-1.1,3.4,0.1,3.8,385,-0.6,4.9,2.4,24914
 2019-04-07T15:00:00.000Z,-6.3,120.5,-2.2,1.3,2.1,3.6,377,1.1,3.9,2.3,24489
 2019-04-07T16:00:00.000Z,-6.3,120.5,-2.4,0.8,2,3.3,372,1.2,3.5,2.3,27527
 2019-04-07T17:00:00.000Z,-6.2,120.6,1.2,2.2,-1.4,3,386,-0.7,2.5,4.4,27342
 2019-04-07T18:00:00.000Z,-6.2,120.6,1.6,1.5,-2.4,3.3,382,-1,2.2,4.7,27297
 2019-04-07T19:00:00.000Z,-6.2,120.7,1.8,-0.2,-2,2.9,381,-1.2,2.2,5.5,38787
 2019-04-07T20:00:00.000Z,-6.2,120.7,-0.1,-2.7,-1.5,3.5,382,-1.5,0.5,4.4,38364
 2019-04-07T21:00:00.000Z,-6.2,120.8,0.4,0.8,-1.9,3.2,382,-1.2,1.7,5.7,38531
 2019-04-07T22:00:00.000Z,-6.2,120.8,-0.1,2.8,-1.9,3.8,383,-0.6,3.2,6.9,38143
 2019-04-07T23:00:00.000Z,-6.2,120.8,-1.3,3.9,-1.3,4.4,377,-0.1,4.5,6.5,34678
 2019-04-08T00:00:00.000Z,-6.2,120.9,-1.1,3.6,-1.3,4.3,382,0.3,3.7,6.6,32685
 2019-04-08T01:00:00.000Z,-6.2,120.9,-0.6,1.1,0.9,3.1,383,0.5,2.4,10.3,46956
 2019-04-08T02:00:00.000Z,-6.2,121,-0.7,3.1,0.8,4.2,387,0.3,2.9,10.4,42016
 2019-04-08T03:00:00.000Z,-6.2,121,-2.4,3.4,-0.7,4.7,386,-0.6,4,10.1,40099
 2019-04-08T04:00:00.000Z,-6.2,121,-3.3,2.9,-3.4,6,389,-2,4.2,10.3,46186
 2019-04-08T05:00:00.000Z,-6.2,121.1,-4.7,5.9,-2.7,8.6,385,-1,5.8,7.3,38653
 2019-04-08T06:00:00.000Z,-6.2,121.1,-5.3,2.9,4.9,8.5,382,3.7,3.9,8,46533
 2019-04-08T07:00:00.000Z,-6.2,121.2,-3.5,1.7,4.6,7.3,415,-2.8,0.7,7.7,106581
 2019-04-08T08:00:00.000Z,-6.2,121.2,-1.4,2,0.3,4.3,432,-4.7,-2.2,10.1,170498
 2019-04-08T09:00:00.000Z,-6.2,121.2,-0.4,4.1,0.4,5.6,437,-3.6,-2.6,8.9,173902
 2019-04-08T10:00:00.000Z,-6.2,121.3,-0.4,3.7,2.9,6.2,443,-2.8,-2,8.3,178616
 2019-04-08T11:00:00.000Z,-6.2,121.3,-1.7,-0.4,6.5,7.1,440,-0.5,-3.4,6.5,137268
 2019-04-08T12:00:00.000Z,-6.2,121.4,-2,1.7,1.1,6.3,444,-1.8,-3.3,5.6,129148
 2019-04-08T13:00:00.000Z,-6.2,121.4,-1.4,1.7,-2.6,5.4,458,-4,-4.8,5.4,145829
 2019-04-08T14:00:00.000Z,-6.2,121.5,-0.4,3,-0.5,4.2,458,-2.6,-4.4,6.4,180062
 2019-04-08T15:00:00.000Z,-6.2,121.5,-1,3.1,-0.3,5.4,453,-2.6,-3.8,5.4,139743
 2019-04-08T16:00:00.000Z,-6.2,121.5,-2.6,3.3,-2.9,5.8,438,-4.3,-4.3,5.2,136409
 2019-04-08T17:00:00.000Z,-6.2,121.6,-3.2,3.2,-0.4,5.2,430,-1.9,-3.5,5.4,132014
 2019-04-08T18:00:00.000Z,-6.2,121.6,-1,2.8,-1.4,4.6,440,-2.3,-2.9,5.2,131840
 2019-04-08T19:00:00.000Z,-6.2,121.7,-1.7,2.5,-1.2,4.6,436,-1.8,-1.8,4,97927
 2019-04-08T20:00:00.000Z,-6.2,121.7,-1.6,4.1,0.1,4.7,433,0.3,0.4,3.8,92158
 2019-04-08T21:00:00.000Z,-6.2,121.7,-2.3,3.2,1.4,4.8,421,2.2,0.3,3.2,68769
 2019-04-08T22:00:00.000Z,-6.2,121.8,-2.8,4.2,-0.7,5.2,415,-0.4,1.6,3.5,54664
 2019-04-08T23:00:00.000Z,-6.2,121.8,-3.1,4.2,-1,5.5,401,-1,2.3,3.2,42328
 2019-04-09T00:00:00.000Z,-6.2,121.9,-2.2,4.6,-0.8,5.3,404,-0.6,2.6,3.6,54156
 2019-04-09T01:00:00.000Z,-6.2,121.9,-1.2,4.5,-0.7,5.1,410,-0.2,2.2,3.8,67234
 2019-04-09T02:00:00.000Z,-6.2,121.9,-1.1,4.8,0.6,5.4,408,1,2.1,4,71862
 2019-04-09T03:00:00.000Z,-6.2,122,-0.9,4.4,1.8,5,408,2.1,2,4.2,79036
 2019-04-09T04:00:00.000Z,-6.2,122,-1.6,4,1.5,5,402,1.9,1.4,4.3,78901
 2019-04-09T05:00:00.000Z,-6.2,122.1,-3.5,2.9,-0.9,4.9,380,-0.7,0.4,3.5,60055
 2019-04-09T06:00:00.000Z,-6.2,122.1,-2.2,3.1,0.9,4.8,396,1.4,1.1,3.8,64280
 2019-04-09T07:00:00.000Z,-6.1,122.2,0.7,4.2,-1.9,5.1,421,-1.1,2.4,4.3,55226
 2019-04-09T08:00:00.000Z,-6.1,122.2,0.9,5.2,-0.8,5.5,420,0.3,3.6,4.1,43121
 2019-04-09T09:00:00.000Z,-6.1,122.2,-0.6,5,-0.4,5.4,411,-0.1,3.8,4,49652
 2019-04-09T10:00:00.000Z,-6.1,122.3,-2.6,3.3,-0.5,5.3,400,-1,2,4.5,63935
 2019-04-09T11:00:00.000Z,-6.1,122.3,-1.3,4.7,0.5,5.3,414,0.9,2.9,5.5,63028
 2019-04-09T12:00:00.000Z,-6.1,122.4,-0.5,4.4,1.2,5.5,419,1.1,2.9,5.8,68170
 2019-04-09T13:00:00.000Z,-6.1,122.4,-2.2,4.5,-2,5.8,408,-2.6,3.9,4.8,44596
 2019-04-09T14:00:00.000Z,-6.1,122.4,-2.4,3.8,-0.7,4.8,418,-1,2,7.3,71535
 2019-04-09T15:00:00.000Z,-6.1,122.5,-3.4,-0.4,-2.5,4.8,414,-1.8,-1,7.9,66628
 2019-04-09T16:00:00.000Z,-6.1,122.5,-3.2,0.5,-1.6,4.4,414,-1.3,-0.3,8.8,64782
 2019-04-09T17:00:00.000Z,-6.1,122.6,-2.7,2.9,0.4,4.4,412,-0.6,1.9,9.3,60654
 2019-04-09T18:00:00.000Z,-6.1,122.6,-2.8,1.5,1.7,4.6,409,-0.1,1.3,9.7,58314
 2019-04-09T19:00:00.000Z,-6.1,122.6,-3.4,1.5,0.9,4.7,405,-1.4,1.6,9.5,59104
 2019-04-09T20:00:00.000Z,-6.1,122.7,-3.7,1.6,0.7,4.9,402,-1.9,1.6,9.9,62731
 2019-04-09T21:00:00.000Z,-6.1,122.7,-2.5,4,0.9,5.9,413,-2.2,3,11,64066
 2019-04-09T22:00:00.000Z,-6.1,122.8,-3.6,4.4,3.5,7,414,-1.2,3.3,9.8,66466
 2019-04-09T23:00:00.000Z,-6.1,122.8,-0.2,0.3,-0.4,5.9,430,-2.2,0.1,9.3,119546
 2019-04-10T00:00:00.000Z,-6.1,122.9,-2.6,4.1,-2.3,6.5,443,-2.3,-1.7,8.6,129378
 2019-04-10T01:00:00.000Z,-6.1,122.9,-0.1,1.1,0.4,5.9,452,-1,-2.8,8.8,165413
 2019-04-10T02:00:00.000Z,-6.1,122.9,-1.2,4.5,-3.5,6.3,458,-5,-1,7.8,165084
 2019-04-10T03:00:00.000Z,-6.1,123,-0.3,3.3,-1.6,6.6,454,-3.7,-2,7.1,152870
 2019-04-10T04:00:00.000Z,-6.1,123,-4.6,6.5,-0.8,8.2,438,-2,-1.6,6.5,110574
 2019-04-10T05:00:00.000Z,-6.1,123.1,-5,6.1,0.8,8,433,-0.9,-1.4,6.3,100945
 2019-04-10T06:00:00.000Z,-6.1,123.1,-4,5.6,2.6,7.7,429,1.4,0.1,6.2,117119
 2019-04-10T07:00:00.000Z,-6.1,123.1,-4.4,2.6,4.5,7.5,422,5.1,-0.4,5.9,91949
 2019-04-10T08:00:00.000Z,-6.1,123.2,-4.1,1.3,3.9,6.3,436,1.6,-1.2,5.6,114401
 2019-04-10T09:00:00.000Z,-6.1,123.2,-3.3,2.4,2.8,5.6,447,0.4,-1.4,5.7,114011
 2019-04-10T10:00:00.000Z,-6.1,123.3,-3.1,2.4,3.2,5.6,446,0.9,-1.1,5.5,102097
 2019-04-10T11:00:00.000Z,-6.1,123.3,-1.6,2.5,2.6,5.2,456,0.4,-0.9,5.7,106898
 2019-04-10T12:00:00.000Z,-6.1,123.3,-1.2,3.7,1.6,5.2,459,0.5,0.5,5.4,100595
 2019-04-10T13:00:00.000Z,-6.1,123.4,-1.7,3.1,0.7,5.1,456,0.1,-0.4,5.5,108615
 2019-04-10T14:00:00.000Z,-6.1,123.4,-1.5,2.6,-1.9,4.5,459,-1.1,-0.4,5.5,112611
 2019-04-10T15:00:00.000Z,-6.1,123.5,-2.4,1.4,2.9,4.4,453,2.1,-0.9,5.4,103195
 2019-04-10T16:00:00.000Z,-6.1,123.5,-2.1,0.7,2.7,4.4,452,1.6,-1.4,5.2,98408
 2019-04-10T17:00:00.000Z,-6.1,123.5,-2.5,1.1,-1.7,4.4,445,-1.6,-0.6,4.6,102565
 2019-04-10T18:00:00.000Z,-6,123.6,-2.1,2.6,-2.3,4.7,448,-1.6,0.9,4.3,87715
 2019-04-10T19:00:00.000Z,-6,123.6,-3.3,1.5,-0.1,4.5,433,-0.1,0,3.7,79937
 2019-04-10T20:00:00.000Z,-6,123.7,-3.2,1.7,1.1,4.3,428,1.2,0.2,3.3,73927
 2019-04-10T21:00:00.000Z,-6,123.7,-2.8,2,1.9,4.4,432,2.5,0.9,3.2,62894
 2019-04-10T22:00:00.000Z,-6,123.8,-3,1.7,1.5,4.2,427,2.1,0.3,3,71635
 2019-04-10T23:00:00.000Z,-6,123.8,-3.6,0.9,0.5,4.1,420,0.7,-1.3,2.6,70305
 2019-04-11T00:00:00.000Z,-6,123.8,-1.5,3.4,0.8,4.5,438,1.3,1.2,3.4,87443
 2019-04-11T01:00:00.000Z,-6,123.9,-3.8,0.9,2.1,4.6,426,3.5,-1.3,2.6,58936
 2019-04-11T02:00:00.000Z,-6,123.9,-3,2.5,0.9,4.3,429,2.6,1.8,2.8,65719
 2019-04-11T03:00:00.000Z,-6,124,-2.6,2.4,-0.6,4.1,427,1,1.1,2.9,66869
 2019-04-11T04:00:00.000Z,-6,124,-2.6,2.8,1.9,4.4,432,3.8,1.3,3,56750
 2019-04-11T05:00:00.000Z,-6,124,-3.3,1.7,-0.6,4.2,421,0.9,0.3,2.8,57505
 2019-04-11T06:00:00.000Z,-6,124.1,-3.1,2.3,-0.7,4.1,422,0.5,1.3,2.5,57584
 2019-04-11T07:00:00.000Z,-6,124.1,-2.9,1.4,-1.2,3.6,434,0.7,-0.6,3.7,80040
 2019-04-11T08:00:00.000Z,-6,124.2,-0.7,2.2,-1.9,3.7,448,0.3,0.6,4.4,82826
 2019-04-11T09:00:00.000Z,-6,124.2,-2.7,0.9,1,3.9,438,1.7,-0.3,4.6,77038
 2019-04-11T10:00:00.000Z,-6,124.2,-2,0.2,0.2,3.7,438,1.1,-0.4,4.6,79892
 2019-04-11T11:00:00.000Z,-6,124.3,0.2,1.9,0.2,3.7,444,1.7,1.2,4.6,78004
 2019-04-11T12:00:00.000Z,-6,124.3,-3.5,-0.5,-0.3,3.9,416,0.6,-0.9,3.8,61402
